run_id,run_at,config_name,config_description,period,timeframe,dynamic_positions,dynamic_threshold,min_score,indicators,symbol,initial_balance,final_balance,profit_30d,profit_60d,profit_90d,total_trades,winning_trades,losing_trades,neutral_skipped,total_signals,win_rate,avg_win_pct,avg_loss_pct,total_return_pct,max_drawdown_pct,profit_factor,sharpe_approx
bt_20260301_005218_xau_v2_momentum,2026-03-01T00:52:18.440562,xau_v2_momentum,JSON: XAU v2 Momentum 5m - gold momentum strategy,all,60m,True,0.2,0.15,"RSI,MACD,Momentum,ADX",XAU,10000.0,609687.0,1185.54,442.72,-609.39,962,391,571,78221,79183,40.6,5.5,-2.92,5996.87,30.27,1.29,0.68
