run_id,run_at,config_name,config_description,period,timeframe,dynamic_positions,dynamic_threshold,min_score,indicators,symbol,initial_balance,final_balance,profit_30d,profit_60d,profit_90d,total_trades,winning_trades,losing_trades,neutral_skipped,total_signals,win_rate,avg_win_pct,avg_loss_pct,total_return_pct,max_drawdown_pct,profit_factor,sharpe_approx
,2026-02-28T20:06:20.530485,btc_v2_core,"JSON: BTC v2 Core 5m - low threshold, RSI/MACD/Momentum/ADX",all,60m,True,0.15,0.15,"RSI,MACD,Momentum,ADX",XAU,10000.0,11383.0,1629.24,1383.09,1383.09,36,15,21,439,475,41.7,46.88,-21.61,13.83,13.17,1.55,2.42
